Nazwisko aktualne,Liczba
SIURKIEWICZ,10
SIUTOWICZ,10
SIUTYK,10
SIVITSKAYA,10
SIWANIA,10
SIWIC,10
SIWIUK,10
SIWOSZEK,10
SIZONENKO,10
SJÖBERG,10
SKACZYŃSKA,10
SKALBANIA,10
SKALOVA,10
SKAMRUK,10
SKANDEROWICZ,10
SKAROPIŃSKA,10
SKARYNA,10
SKARZHYNSKA,10
SKIBIK,10
SKIBINSKI,10
SKIERMUNT,10
SKIPARYS,10
SKIRAK,10
SKIRGAJŁO,10
SKIRUK,10
SKLENARSKA,10
SKŁYM,10
SKOBIELIEVA,10
SKOCHYPETS,10
SKOŁT,10
SKOMOROKHOVA,10
SKOMÓRSKA,10
SKOPICZ-RADKIEWICZ,10
SKORBATIUK,10
SKOREŃSKA,10
SKORKINA,10
SKORLINSKA,10
SKORNY,10
SKOROSZ,10
SKORZEPA,10
SKOTNIKOVA,10
SKOTNYK,10
SKOTSELIAS,10
SKOTSYK,10
SKREBKOVA,10
SKRIABIN,10
SKROBOSZEWSKA,10
SKROMINSKA,10
SKRYNKA,10
SKRYPCZUK,10
SKRZEPIJ,10
SKRZYNIAK,10
SKRZYPAK,10
SKRZYPASEK,10
SKUBYTSKA,10
SKULICZ,10
SKULIMA,10
SKURIDINA,10
SKURŁAT,10
SKURTOL,10
SKWARCZAK,10
SKWIROSZ,10
SKYBITSKA,10
SKYBUK,10
SKYTSKO,10
SLAGOWSKA,10
SLAPKA,10
SLATVYTSKA,10
SLAVINSKAYA,10
SLAVKINA,10
SLAVUTA,10
SLAZYK,10
SLEBODA,10
SLEDZIONA,10
SLEPTSOVA,10
SLESARCZYK,10
SLĘZAK,10
SLIESARENKO,10
SLINCHENKO,10
SLIPYCH,10
SLIUNINA,10
SLIUSARCHYK,10
SLIWINSKA,10
SLIWIŃSKA,10
SLOBODETSKA,10
SLOBODIAK,10
SLOBODINA,10
SLOBODYNIUK,10
SLOMSKA,10
SLUKHYNSKA,10
SLYVENKO,10
SŁABIG,10
SŁAWIEŃSKA,10
SŁAWUSKA,10
SŁODYCZAK,10
SŁODYCZKO,10
SŁONICKA,10
SŁONIŃSKA,10
SŁOTKOWSKA,10
SŁOWIENA,10
SŁOWIŃSKI,10
SŁYCHAŃ,10
SMAGLINSKA,10
SMAKOUZ,10
SMALEWSKA,10
SMALSKA,10
SMARC,10
SMARGOL,10
SMASHNIUK,10
SMEJLIK,10
SMELIANETS,10
SMENTKOWSKA,10
SMIGLEWSKA,10
SMILEWICZ,10
SMODIS,10
SMOGURA,10
SMOKOVYCH,10
SMOLAROW,10
SMOLEŃSKI,10
SMOLIARUK,10
SMOLIJ,10
SMOLKOWSKA,10
SMOLYCH,10
SMORZHEVSKA,10
SMUCZYNSKA,10
SMUDEL,10
SMULDERS,10
SMUSHKOVA,10
SMUSZKO,10
SMYCZKA,10
SMYKALO,10
SMYKUŁA,10
SMYLLA,10
SMYŻEŃ,10
SNARZYK,10
SNIEHUROVA,10
SNIHARENKO,10
SNOPOK,10
SNOPOVA,10
SNUSZ,10
SNYCERZ,10
SOBIERAK,10
SOBIŁŁO,10
SOBOCINSKA,10
SOBOLTA,10
SOBORYK,10
SOBOTTKA,10
SOCAWA,10
SOCHKA,10
SOCIERA,10
SODORSKA,10
SOFIA,10
SOFIIA,10
SOFILKANYCH,10
SOFINA,10
SOGA,10
SOINIKOVA,10
SOJEWSKA,10
SOKALO,10
SOKH,10
SOKHADZE,10
SOKIRKO,10
SOKRUTA,10
SOKYRA,10
SOLDAN,10
SOLEWSKA,10
SOLF,10
SOLIANKO,10
SOLIMCHUK,10
SOLMAZ,10
SOLOCHEWICZ,10
SOLODZHUK,10
SOLOPAN,10
SOLOTVINSKA,10
SOLOVSKA,10
SOLTAMURADOVA,10
SOŁENCZEW,10
SOŁTYCKA,10
SOŁTYSIEWICZ,10
SOŁYSZKO,10
SOMECH,10
SOMERLA,10
SOMSKA,10
SONCHYK,10
SONGAJŁO,10
SONIEWSKA,10
SOPOTNYTSKA,10
SOROCZKO,10
SOROKOLIETOVA,10
SOSZCZYŃSKA,10
SOŚNIEWSKA,10
SOŚNIOWSKA,10
SOTCHENKO,10
SOTNICHUK,10
SOTYN,10
SOTYŃ,10
SOVHUT,10
SOVHYRIA,10
SOWIN,10
SOYK,10
SOYSAL,10
SÓLKOWSKA,10
SPAANS,10
SPACHOWSKA,10
SPACJER,10
SPADIK,10
SPALUCH,10
SPANO,10
SPASENKO,10
SPASICHENKO,10
SPASOVSKA,10
SPEICHERT,10
SPENGLER,10
SPERANZA,10
SPIESZALSKA,10
SPIRYDONIUK,10
SPIRZ,10
SPIVAKOVA,10
SPIWAK,10
SPODINA,10
SPOŁOWICZ,10
SPÓD,10
SPRYNGER,10
SPUTANYK,10
SPYCHAŁOWICZ,10
SREBNYTSKA,10
SROCZYŃSKI,10
SROMALA,10
STACHNAL,10
STACHON,10
STACIUKOWICZ,10
STAINOVA,10
STAKHOVYCH,10
STAKNIS,10
STALENCZYK,10
STALINSKA,10
STALONY-DOBRZAŃSKA,10
STAMBŁOWSKA,10
STANECZKO,10
STANG,10
STANIOCHA,10
STANIŚ,10
STANKOVSKA,10
STANKOWSKI,10
STANULCZYK,10
STAŃCZY,10
STARCHYK,10
STARCZEWSKI,10
STARENKO,10
STARIKIEWICZ,10
STARKMAN,10
STARODUMOVA,10
STARUSHKEVYCH,10
STARYCZENKOW,10
STARYHINA,10
STARYKIEWICZ,10
STARZYŃSKI,10
STASHOK,10
STASIAKOWSKA,10
STASIOK,10
STASIOWSKI,10
STASZENKO,10
STATI,10
STATYVA,10
STAUT,10
STAVETSKA,10
STAWIASZ,10
STAWYSKA,10
STĄCHÓR,10
STEBAKOW,10
STECENKO,10
STECKERT,10
STECUN,10
STEDING,10
STEFANKOWICZ,10
STEFANTSOVA,10
STEFANYUK,10
STEINBERGER,10
STEINHAUER,10
STEINHAUSER,10
STEJKOWSKA,10
STEMPITSKA,10
STEMPNOWSKA,10
STENGER,10
STENKEL,10
STENYK,10
STEPANKIV,10
STEPOWICZ,10
STERENCHAK,10
STERKOWSKA,10
STERNIEWSKA,10
STERNLICHT,10
STERZYŃSKA,10
STETSIAK,10
STĘKIEL,10
STIASNY,10
STIEFEL,10
STILTER,10
STOCKDALE,10
STÖCKER,10
STOEWER,10
STOGŁÓW,10
STOIACHKO,10
STOJANIK,10
STOKALSKA,10
STOKOP,10
STOKOZ,10
STOLLA,10
STOŃSKA,10
STOPAK,10
STOPOCHKINA,10
STORK,10
STOROŻAK,10
STOTTKO,10
STOYKOVA,10
STRAMYK,10
STRAUCHOLD,10
STRAUHS,10
STRAWSKA,10
STRAŻNIKIEWICZ,10
STREMPLEWSKA,10
STRĘFNER,10
STROGUSZ,10
STROHM,10
STROKOŃ,10
STROZIK,10
STRUBITSKA,10
STRUKALO,10
STRUMPF,10
STRUNIEWICZ,10
STRUPIENIUK,10
STRUPYNSKA,10
STRYCHOŃ,10
STRYCKA,10
STRYCZEWSKA,10
STRYHINA,10
STRYJEC,10
STRYJEŃSKA,10
STRYŻYK,10
STRZALLA,10
STRZELINSKA,10
STRZELKOWSKA,10
STRZĘBKOWSKA,10
STSELMASHUK,10
STSEPANOVICH,10
STUDZIEŃSKA,10
STUEDEMANN,10
STULBA,10
STURZBECHER,10
STUWA,10
STYL,10
STYNKA,10
STYPCZYC,10
STYRANETS,10
STYRCZULA-MAŚNIAK,10
STYRTA,10
STYWRYN,10
SUBARTOWICZ,10
SUBATOWICZ,10
SUBDYSIAK,10
SUBOTIAK,10
SUBSTELNY,10
SUCHALLA,10
SUCHERMAN,10
SUCHNER,10
SUCHOTA,10
SUCZKOW,10
SUDAL,10
SUDOPLATOVA,10
SUGIERO,10
SUIETSKA,10
SUKANETS,10
SUKHADOLSKAYA,10
SUKHARUKAVA,10
SUKHODOL,10
SUKHOMUD,10
SUKHORSKA,10
SUKHOTEPLA,10
SUKHOVAROVA,10
SULEJMANI,10
SULEMA,10
SULIBA,10
SULIKOVSKA,10
SULISŁAWSKA,10
SULOSKA,10
SUMAROWSKA,10
SUNDUKOVA,10
SUNUWAR,10
SUPER,10
SUPIANEK,10
SUPOROWSKA,10
SURANOVA,10
SURDUKOWSKA,10
SURHAN,10
SUROVYTSKA,10
SUROWCOW,10
SURZYCKA,10
SUSHKINA,10
SUSID,10
SUSZWALAK,10
SUTKOWA,10
SUZGA,10
SVARCHEVSKA,10
SVENDSEN,10
ȘVEȚ,10
SVIATELYK,10
SVIATYNA,10
SVID,10
SVIDRYK,10
SVOREN,10
SVYDIUK,10
SVYRIPA,10
SVYRYDOK,10
SVYRYDONOVA,10
SVYTKA,10
SWART,10
SWENDRACKA,10
SWERYD,10
SWĘDER,10
SWIERCZYŃSKA,10
SWIERS,10
SWINIAREK,10
SWIROG,10
SWIRSKA,10
SWORSZT,10
SWYNARCZUK,10
SYBIRKO,10
SYCHYNSKA,10
SYDA,10
SYDIAKINA,10
SYDII,10
SYDO,10
SYDOF,10
SYDON,10
SYGO,10
SYGRELA,10
SYHLIAK,10
SYLLER,10
SYMANCHUK,10
SYMCZUK,10
SYMENIUK,10
SYMERJAK,10
SYMIV,10
SYNDERECKA,10
SYNIAVINA,10
SYNKIV,10
SYNKOVSKA,10
SYNKOWICZ,10
SYNOOK,10
SYNOVETS,10
SYNYSZYN,10
SYPEROWICZ,10
SYPIAK,10
SYRCHYNA,10
SYROMLIA,10
SYRTSOVA,10
SYSAKIEWICZ,10
SYTARCHUK,10
SYVAKIVSKA,10
SYVOLOZHSKA,10
SYVUKHA,10
SYWIEC,10
SYWNO,10
SYZDOŁ,10
SYZON,10
SZABELNA,10
SZABRACKA,10
SZACHNA,10
SZADZEK,10
SZAFERNAKIER,10
SZAFLIŃSKA,10
SZAJBACH,10
SZAKAL,10
SZALICH,10
SZALUG,10
SZALUNAS,10
SZALUS,10
SZAŁUCHO,10
SZAŁWIA,10
SZAMEITAT,10
SZAMRYK,10
SZAMULEWICZ,10
SZANDRUK,10
SZANTALEWICZ,10
SZAPARKIEWICZ,10
SZARACZYŃSKA,10
SZARANIK,10
SZARKOWSKA-SCHREIBER,10
SZARNTKE,10
SZASTAŁŁO,10
SZAWARNOGA,10
SZAWARYŃSKA,10
SZAWDZIN,10
SZCZENIOWSKA,10
SZCZOŁAK,10
SZCZOŁEK,10
SZCZUPALSKA,10
SZCZYGIEŁDA,10
SZCZYGOŁ,10
SZCZYKAŁKA,10
SZCZYPIK,10
SZCZYPNIEWSKA,10
SZCZYRKOWSKA,10
SZEBERT,10
SZEBESZCZYK,10
SZEFFNER,10
SZEJKOWSKA,10
SZEJNIK,10
SZEJPAK,10
SZELĄSZKIEWICZ,10
SZELECHOWICZ,10
SZELEWICZ,10
SZEŁĘGA,10
SZEMFEL,10
SZENDA,10
SZENDZINA,10
SZENING,10
SZENKIEL,10
SZENKIENIK,10
SZEPELOWSKA,10
SZERASZEWSKA,10
SZEREDI,10
SZERESZEWICZ,10
SZESTOPAŁKO,10
SZETNER,10
SZEWEŃKO,10
SZEWIELEWICZ,10
SZEWIERNOWSKA,10
SZEWSKA,10
SZĘFELD,10
SZICHOWICZ,10
SZKABARNICKA,10
SZKOPAŃSKA,10
SZKULMOWSKA,10
SZLACHOWSKA,10
SZLACHTEWICZ,10
SZLAGIER,10
SZLAHS,10
SZLAJSS,10
SZLEGIEL,10
SZLEMBARSKI,10
SZLUKIER,10
SZLUPOWICZ,10
SZŁAMAS,10
SZMAJDEL,10
SZMAJTER,10
SZMAT,10
SZMENDZIUK,10
SZMIEREK,10
SZMITOWICZ,10
SZMOLOWSKA,10
SZMULKIEWICZ,10
SZMUSZ,10
SZMYTROWSKA,10
SZNAIKART,10
SZOENFELD,10
SZONDERMAJER,10
SZOPLEWSKA,10
SZOŹDZIŃSKA,10
SZPANK,10
SZPARAK,10
SZPERKIEWICZ,10
SZPERLIŃSKA,10
SZPETKO,10
SZPIENIK,10
SZPILMA,10
SZPILYK,10
SZPITTER,10
SZPOTT,10
SZPRINGIER,10
SZRADER,10
SZRAUCNER,10
SZREIER,10
SZRÖDER,10
SZTAC,10
SZTACHEL,10
SZTAFAREK,10
SZTAFIEJ,10
SZTAFROWSKA,10
SZTAJMEC,10
SZTĄBOROSKA,10
SZTĄBOROWSKA,10
SZTEJNAGIEL,10
SZTERMEL,10
SZTOKMAN,10
SZTOPEL,10
SZTORK,10
SZTUKIEL,10
SZU,10
SZUCHAJA,10
SZUCHNIEWICZ,10
SZULENIN,10
SZULHANIUK,10
SZULIMOWICZ,10
SZUMIŁO-KULCZYCKA,10
SZUMIŃSKI,10
SZUMOW,10
SZUNERT,10
SZUŃ,10
SZUPIENIUK,10
SZUPKA,10
SZURCHAJ,10
SZURNIK,10
SZWAD,10
SZWAJCAR,10
SZWAJGIEL,10
SZWANCARZ,10
SZWARCBERG,10
SZWEINOCH,10
SZWELNIK,10
SZWENCER,10
SZWOB,10
SZWOŁKO,10
SZWYNGIEL,10
SZYCHER,10
SZYCZKOWSKA,10
SZYDROWSKA,10
SZYF,10
SZYGOSKA,10
SZYKE,10
SZYKTANC,10
SZYLLE,10
SZYLLING,10
SZYŁAK-SZYDŁOWSKA,10
SZYŁOWICZ,10
SZYMANIEWICZ,10
SZYMANÓWKA,10
SZYMASZKO,10
SZYMBOREWICZ,10
SZYMCZONEK,10
SZYMINCZAK,10
SZYMONICZEK,10
SZYMONOWSKA,10
SZYMOS,10
SZYNDELA,10
SZYNKIELEWICZ,10
SZYPENBEJL,10
SZYPSKA,10
SZYPTOWSKA,10
SZYSZEWSKA,10
ŚCIBŁO,10
ŚCIBOROWICZ,10
ŚCIŚNIAK,10
ŚLASKI,10
ŚLĄSKIEWICZ,10
ŚLESARCZYK,10
ŚLICZNY,10
ŚLIFARSKA,10
ŚLIWIEŃSKA,10
ŚLONZAK,10
ŚLUBIK,10
ŚLUCZKA,10
ŚMIAROWSKI,10
ŚMIDOWSKA,10
ŚMIEJAK,10
ŚMIELKIEWICZ,10
ŚMIESZCHALSKA,10
ŚMIGIELA,10
ŚMITEK,10
ŚRUTKA,10
ŚWIATOPEŁK-CZETWERTYŃSKA,10
ŚWIĄTELSKA,10
ŚWIDCZAK,10
ŚWIDZICKA,10
ŚWIDZINIEWSKA,10
ŚWIEBODZKA,10
ŚWIENCICKA,10
ŚWIENTULSKA,10
ŚWIERKLAŃSKA,10
ŚWIERPEL,10
ŚWIERPIEL,10
ŚWIERZBIOŁEK,10
ŚWIETŁOWICZ,10
ŚWIĘC,10
ŚWIĘCON,10
ŚWIGŁO,10
ŚWIRDOWSKA,10
ŚWISTULSKA,10
ŚWITON,10
TABACHOWICZ,10
TABAN,10
TABASZOWSKA,10
TABOLINA,10
TABOTA,10
TACZEWSKA,10
TADAJSKA,10
TADEUSZEWSKA,10
TAJBERT,10
TAKÁCS,10
TAKEUCHI,10
TALABAN,10
TALIKOWSKA,10
TALIPOVA,10
TALISZ,10
TALL,10
TALUKDER,10
TAMBERG,10
TAMUĆ,10
TANKOVSKA,10
TARANAVA,10
TARANOVYCH,10
TARARUM,10
TARASHCHENKO,10
TARASKIEWICZ,10
TARCHEVSKA,10
TARGOWSKI,10
TARHONIA,10
TARKOT,10
TARNOSKA,10
TARUSOVA,10
TASAKOWSKA,10
TASHKEVYCH,10
TASKA,10
TAŞKIRAN,10
TASUEVA,10
TASZEK,10
TATALA,10
TATARAK,10
TATARCZEWSKA,10
TATCHYN,10
TATE,10
TATIANINA,10
TAUBA,10
TAUKIN,10
TAUZ,10
TAŻYK,10
TCACIUC,10
TCHAGALIDZE,10
TCHITANAVA,10
TEBENKOVA,10
TECKO,10
TEDOROWSKA,10
TEEGE,10
TEICHGRÄBER,10
TEKLIK,10
TELEGINA,10
TELEMBII,10
TELENKOVA,10
TELETON,10
TELITSYNA,10
TELIUPA,10
TEMBAUM,10
TEMPŁOWICZ,10
TEMPOLIN,10
TENALDO,10
TEOFIL,10
TEPLYNSKA,10
TERENKIEWICZ,10
TERESHENKO,10
TERESZYŃSKA,10
TERIANYK,10
TERLYHA,10
TERTULA,10
TERYKS,10
TESMAR,10
TESYNA,10
TETERSKA,10
TEUTSCH,10
TEWES,10
TĘSNY,10
THATCHER,10
THIESLER,10
THILLMANN,10
TIAHAI,10
TIEMANN,10
TIERIAIEVA,10
TILININA,10
TILLAK,10
TILLEY,10
TILLMANN,10
TIMASHOVA,10
TIMOFTE,10
TIMOSHOVA,10
TINZ,10
TIPPEL,10
TISLER,10
TIUKINA,10
TIUTIUNOVA,10
TKEMALADZE,10
TKHORENKO,10
TLUCHKEVYCH,10
TLUMATSKA,10
TŁOKOWSKA,10
TOBA,10
TOBIEŃSKA,10
TOBISIAK,10
TODOS,10
TOFKIN,10
TOJS,10
TOLOKNOVA,10
TOLORAIA,10
TOŁCZYŻEWSKA,10
TOŁOCZYŃSKA,10
TOŁOPIŁO,10
TOMALEWICZ,10
TOMANOWSKA,10
TOMASHENKO,10
TOMBOREK,10
TOMEI,10
TOMLIAK,10
TOMUNIAK,10
TOPOLNITSKA,10
TOPOLOWSKA,10
TOPÓLNIAK,10
TORBACKA,10
TORCHUK,10
TORINA,10
TÖRÖK,10
TOROKANETS,10
TOUNSI,10
TOUSTY,10
TOVTYN,10
TOZZI,10
TRACIŃSKA,10
TRAFARA,10
TRAFIS,10
TRAJKOVSKA,10
TRAJNEROWICZ,10
TRALSKA,10
TRAN THANH,10
TRANBOWICZ,10
TRAPLE,10
TRAWIŃSKI,10
TREGUB,10
TREJCHEL,10
TREMBAK,10
TREMBLAY,10
TREMESKA,10
TRENDOVATSKA,10
TRENDYK,10
TRIASKO,10
TRIBULL,10
TROCHE,10
TROCHUNOWICZ,10
TROFIM,10
TROJANCZUK,10
TROJCEWICZ,10
TROKHANOVSKA,10
TRONCIK,10
TRONDOWSKA,10
TRONOWICZ,10
TROSHCHENKOVA,10
TROSHCHYLO,10
TROSKOWSKA,10
TRUBIICHUK,10
TRUCHALSKA,10
TRUMPAKAIS,10
TRUSCZYŃSKA,10
TRUSHEVSKA,10
TRUSIELEWICZ,10
TRUSII,10
TRYBIŃSKA,10
TRYHUBCHAK,10
TRYKHLIB,10
TRYLONG,10
TRYZUBIAK,10
TRZEBIATOWSKI,10
TRZEBICKA,10
TRZESIŃSKA,10
TRZĘSALA,10
TRZĘSIEC,10
TRZYNOGA,10
TSAREHORODTSEVA,10
TSARYNNYK,10
TSARYTSAN,10
TSCHUSCHKE,10
TSEMENKO,10
TSEMOKH,10
TSEPENDA,10
TSERABEI,10
TSERASHCHUK,10
TSEVAN,10
TSEZARUK,10
TSIKH,10
TSILENKO,10
TSIMOKH,10
TSIRKA,10
TSIRUK,10
TSIVIUK,10
TSOBENKO,10
TSOMAKH,10
TSURAN,10
TSVIRA,10
TSYBRIVSKA,10
TSYBULINA,10
TSYBULKINA,10
TSYGANOVA,10
TSYPLIAKOVA,10
TSYPLIUK,10
TSYPUK,10
TSYRENOVA,10
TUCHÓŁKA,10
TUCZAK,10
TUFAN,10
TUGUI,10
TUIEVA,10
TUK,10
TUKAJŁO,10
TULKA,10
TULUMAN,10
TUŁNOWSKA,10
TUMALSKA,10
TUMANYAN,10
TUMILOVICH,10
TUNDAK,10
TUNDERSKA,10
TUNIAK,10
TUNOWICZ,10
TUPAŁA,10
TUPIS,10
TURBAI,10
TURBAJ,10
TURCO,10
TURIV,10
TURKA,10
TÜRKER,10
TURKÓW,10
TURNA,10
TURYN,10
TURYNSKA,10
TURŻONEK,10
TUSHCHENKO,10
TUSHYCH,10
TUTEVYCH,10
TUTKALSKA,10
TUZHANSKA,10
TUZHYKOVA,10
TWARDYKUS,10
TWARDYSZ,10
TWOMEY,10
TYBELSKA,10
TYBIRSKA,10
TYBULSKA,10
TYBURKIEWICZ,10
TYCHANICZ,10
TYCHEK,10
TYCHOŃCZUK,10
TYCHOTA,10
TYDDA,10
TYDNIARSKA,10
TYKHOLOZ,10
TYKHOMIROVA,10
TYKWIC,10
TYLKE,10
TYMBARSKA,10
TYMBERSKA,10
TYMINSKI,10
TYMKEVYCH,10
TYMOCZEK,10
TYMOFIEWICZ,10
TYMROWSKA,10
TYMTSIAS,10
TYNEL,10
TYNIK,10
TYRANKIEWICZ,10
TYRKALO,10
TYRLICZ,10
TYRPIEŃ,10
TYRYTKO,10
TYSIACHNYK,10
TYSIĄCZNA,10
TYSZYŃSKA,10
TYTER,10
TYTORENKO,10
TYZENHAUZ,10
TYZH,10
UCHIMOWICZ,10
UCHNIAT,10
UCIG,10
UCINIAK,10
UCIURKIEWICZ,10
UCZEŃ,10
UDAWA,10
UDYCH,10
UFLANT,10
UĞUR,10
UHLIANITSA,10
UHRYNOWSKA,10
UJMIAK,10
UKASIK,10
ULASAVETS,10
ULIANITSKA,10
ULINETS,10
ULMANN,10
ULOŃSKA,10
UNGERMAN,10
UNTILA,10
UNZEITIG,10
UPYR,10
URBANIOK,10
URIUPINA,10
URKIEL,10
URLAUB,10
URMIŁOWICZ,10
URSO,10
URSYN-SZANTYR,10
URVANT,10
USANINA,10
USTABOROWICZ,10
USTENNA,10
USTINOVICH,10
USTYMUK,10
USZCZEWSKA,10
UZIUK,10
UŻDRZYCHOWSKA,10
UŻYCZAK,10
UŻYCZYN,10
VACCARO,10
VAIDYA,10
VAINAHII,10
VAIS,10
VAJDA,10
VAKHIDOVA,10
VAKHNINA,10
VAKULOVSKA,10
VAKULSKA,10
VALAHA,10
VALASHCHUK,10
VALDMAN,10
VALIDUDA,10
VALIVOTS,10
VAN DEN BOS,10
VAN DEN BOSCH,10
VAN DER MEER,10
VAN DER WALT,10
VANDASH,10
VANSOVICH,10
VANYK,10
VARENIA,10
VARENIK,10
VARIANYK,10
VARYKASHA,10
VARZAR,10
VASHCHENOK,10
VASIUCHENKO,10
VASIUKEVICH,10
VASIUKOVICH,10
VASIUNINA,10
VASKOUSKAYA,10
VAŠKOVÁ,10
VASLAVSKA,10
VASYLONOK,10
VATANSEVER,10
VCHORASHNIA,10
VDOVTSOVA,10
VELJKOVIĆ,10
VELYCHKINA,10
VELYMCHANYTSIA,10
VENDYCHANSKA,10
VENTYK,10
VENUGOPAL,10
VEPRIICHUK,10
VERAS,10
VERBITSKAYA,10
VEREZUB,10
VERGUN,10
VERHELIS,10
VERKHOVETSKA,10
VESELYK,10
VESNII,10
VESPER,10
VESTIA,10
VETSKO,10
VEZHYCHANIN,10
VIARTSINSKAYA,10
VIAZUN,10
VICTORINI,10
VIDIĆ,10
VIDLATSKA,10
VIDLYVANA,10
VIDONIAK,10
VIDOVIĆ,10
VIERCHENKO,10
VIITOVYCH,10
VIKHRUK,10
VILHUTSKA,10
VILIVCHUK,10
VILKHA,10
VINNIKAVA,10
VINYK,10
VISCARDI,10
VISENTINI,10
VISHWAKARMA,10
VISLOHUZOVA,10
VITAEVA,10
VITANOVA,10
VITRIV,10
VITSKO,10
VIUNYK,10
VIVCHARCHUK,10
VIVSIANA,10
VIZAVER,10
VIZITIU,10
VLČKOVÁ,10
VOBLIKOVA,10
VODOLAZ,10
VOICHYSHYNA,10
VOINSKA,10
VOITALIUK,10
VOITANOVYCH,10
VOITSIKH,10
VOITSYK,10
VOITSYTSKA,10
VOLCHETSKA,10
VOLHA,10
VOLHUSHEVA,10
VOLIVETSKA,10
VOLKOVINSKA,10
VOLKUN,10
VOLLBRECHT,10
VOLLMANN,10
VOLNOVA,10
VOLODKEVYCH,10
VOLOLOVTSEVA,10
VOLOSATSKA,10
VOLOSEVYCH,10
VOLOSHYNOVYCH,10
VOLOZHANINA,10
VON LONSKI,10
VONITOVA,10
VOROPAEVA,10
VOROSHYLINA,10
VOROVCHENKO,10
VOROVSKA,10
VORSINA,10
VORSTER,10
VOSHCHANA,10
VOSKOLOVYCH,10
VOSUKH,10
VOVCHYNA,10
VOYTSEKHOVSKA,10
VRÂNCEANU,10
VŨ THỊ,10
VUDVUD,10
VYDAVSKA,10
VYDERKO,10
VYKHRYSTENKO,10
VYNDIUK,10
VYRODOVA,10
VYSHNOVA,10
VYSTAVNA,10
VZHESHNEVSKA,10
WABOŁ,10
WACARZ,10
WACHIK,10
WACINOWSKA,10
WACIUTA,10
WACKERMANN,10
WACLAWEK,10
WADSWORTH,10
WADULA,10
WAGEL,10
WAGEMAN,10
WAJDMAN,10
WAJERCZYK,10
WAJKERT,10
WAJKOWSKA,10
WAJNSTOK,10
WAJSKE,10
WAJT,10
WALASZCZAK,10
WALDRON,10
WALENDZIS,10
WALERUK,10
WALĘDZKA,10
WALIO,10
WALKOW,10
WALKÓWKA,10
WALLENDSZUS,10
WALTA,10
WALTERBACH,10
WALŻYŃSKA,10
WAŁĘSEWICZ,10
WAŁKOWIECKA,10
WAŁKOWNIK,10
WAŁOWICZ,10
WAMPOSZEK,10
WANAKS,10
WANCIAK,10
WANDELEWSKA,10
WANDKE,10
WANDOWICZ,10
WANDRASZ,10
WANDYSZEWSKA,10
WANUSZKA,10
WAŃSZYS,10
WARCIŃSKA,10
WARDANIAN,10
WARDEN,10
WARDYGA,10
WARELCZUK,10
WARELICH,10
WARGAS,10
WARLIK,10
WARMAN,10
WARNAWIN,10
WARSIC,10
WARŚ,10
WARYŃSKA,10
WARYSZ,10
WARZĘCHOWSKA,10
WASIEJKO,10
WASIEŃCZAK,10
WASILCZENKO,10
WASIO,10
WASSYL,10
WASYLENKO,10
WASZCZUR,10
WATALSKA,10
WAWARCZYK,10
WAWIEL,10
WAWRĘTA,10
WAWRUNIAK,10
WAWRZONIAK,10
WAWRZYSZ,10
WAŻNIEWICZ,10
WĄGLORZ,10
WCIORKA,10
WDLEOWSKA,10
WDOWIAK-WILK,10
WEIDLICH,10
WEIMAN,10
WEINGÄRTNER,10
WEINRAUDER,10
WEINRICH,10
WEISKOPF,10
WEISSE,10
WEITUSCHAT,10
WEJCHMAN,10
WEJKSZNER,10
WEJROCH,10
WEJSMAN,10
WEŁNINSKA,10
WENCELIS,10
WENCEPEL,10
WENDRZYCKA,10
WENDZINSKA,10
WENGRZYŃSKA,10
WENTRUBA,10
WERENICZ,10
WERENIUK,10
WERESZ,10
WEREŻYŃSKA,10
WERMIEJUK,10
WERONOWSKA,10
WERTIG,10
WESOLIŃSKA,10
WETMAŃSKA,10
WEWIURA,10
WEYHER,10
WEYNERT,10
WĘGLOWSKA-KRÓL,10
WĘSORA,10
WĘŻYCKA,10
WIBIG,10
WICHAŃSKA,10
WICHROW,10
WIDARKIEWICZ,10
WIDERMAŃSKA,10
WIDMAJER,10
WIECHNA,10
WIEDEŃCZYK,10
WIEDERSTEIN,10
WIEJKUĆ,10
WIELEWIECKA,10
WIELEŻYŃSKA,10
WIELGOLAWSKA,10
WIELHORSKA,10
WIELKOSIELEC,10
WIELOCKA,10
WIEŁŁOWICZ,10
WIENSKIEL,10
WIEPRZĘĆ,10
WIERCHOŁA,10
WIERSZELIS,10
WIERZCHOWSKI,10
WIESZAŁKOWSKA,10
WIETERSKA,10
WIETHY,10
WIEWIÓRKO,10
WIEŹLAK,10
WIĘDLOCHA,10
WIJTYK,10
WIKA CZARNOWSKA,10
WIKSLER,10
WILBURG,10
WILCZUK,10
WILDMAN,10
WILIGALSKA,10
WILKIALIS,10
WILM,10
WILMIŃSKA,10
WILMOT,10
WINCAŁOWICZ,10
WINCŁAW,10
WINCZYŃSKA,10
WINICZUK,10
WINKE,10
WINKLAS,10
WINN,10
WINSCZYK,10
WINTURSKA,10
WIŃCZEWSKA,10
WIONCEK,10
WIONCZYK,10
WIRCHANOWICZ,10
WIRPSZO,10
WISIAŁKOWSKA,10
WISK,10
WISNA,10
WIŚNIARSKA,10
WITALISZ,10
WITASZYK,10
WITEBSKA,10
WITOLA,10
WITTKOWICZ,10
WITTLINGER,10
WITUCHOWSKA,10
